8	0	r906u41n03.grace.ycrc.yale.edu	2025-01-23 10:51:53	2025-01-23 10:52:07	13.32	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 5455.594781168515 1.3433993325988987e-06 10
103	0	r805u27n02.grace.ycrc.yale.edu	2025-01-23 10:51:53	2025-01-23 10:52:11	17.31	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 1e-07 1
153	0	r913u28n02.grace.ycrc.yale.edu	2025-01-23 10:51:54	2025-01-23 10:52:11	17.15	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 5.5410203300094925e-06 0.1
154	0	r913u28n02.grace.ycrc.yale.edu	2025-01-23 10:51:54	2025-01-23 10:52:11	17.16	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 5.5410203300094925e-06 1
70	0	r805u02n02.grace.ycrc.yale.edu	2025-01-23 10:51:53	2025-01-23 10:52:11	17.68	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 2.285463864134993e-05 10
71	0	r805u02n02.grace.ycrc.yale.edu	2025-01-23 10:51:53	2025-01-23 10:52:11	17.68	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 2.8942661247167517e-05 1
97	0	r805u14n01.grace.ycrc.yale.edu	2025-01-23 10:51:53	2025-01-23 10:52:11	17.71	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 0.0006235507341273912 1
29	0	r918u32n04.grace.ycrc.yale.edu	2025-01-23 10:51:53	2025-01-23 10:52:11	17.76	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 5455.594781168515 0.00019144819761699575 10

28	0	r918u32n04.grace.ycrc.yale.edu	2025-01-23 10:51:53	2025-01-23 10:52:11	17.89	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 5455.594781168515 0.00015117750706156614 10
66	0	r909u29n02.grace.ycrc.yale.edu	2025-01-23 10:51:53	2025-01-23 10:52:11	17.87	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 1.4251026703029963e-05 10
18	0	r904u04n02.grace.ycrc.yale.edu	2025-01-23 10:51:53	2025-01-23 10:52:11	17.98	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 5455.594781168515 1.4251026703029963e-05 10
30	0	r918u32n04.grace.ycrc.yale.edu	2025-01-23 10:51:53	2025-01-23 10:52:11	17.83	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 5455.594781168515 0.00024244620170823283 10
31	0	r918u32n04.grace.ycrc.yale.edu	2025-01-23 10:51:53	2025-01-23 10:52:11	18.00	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 5455.594781168515 0.00030702906297578496 10
77	0	r805u04n03.grace.ycrc.yale.edu	2025-01-23 10:51:53	2025-01-23 10:52:11	17.98	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 5.8780160722749125e-05 1
76	0	r805u04n02.grace.ycrc.yale.edu	2025-01-23 10:51:53	2025-01-23 10:52:11	17.98	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 4.641588833612773e-05 10
98	0	r805u14n02.grace.ycrc.yale.edu	2025-01-23 10:51:53	2025-01-23 10:52:12	18.15	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 0.0006235507341273912 10
102	0	r805u27n02.grace.ycrc.yale.edu	2025-01-23 10:51:53	2025-01-23 10:52:12	18.21	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 0.001 10
100	0	r805u27n01.grace.ycrc.yale.edu	2025-01-23 10:51:53	2025-01-23 10:52:12	18.17	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 0.0007896522868499724 10
185	0	r815u09n07.grace.ycrc.yale.edu	2025-01-23 10:51:54	2025-01-23 10:52:12	17.79	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 5.8780160722749125e-05 10
186	0	r815u09n07.grace.ycrc.yale.edu	2025-01-23 10:51:54	2025-01-23 10:52:12	17.87	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 7.443803013251696e-05 0.1
188	0	r815u09n07.grace.ycrc.yale.edu	2025-01-23 10:51:54	2025-01-23 10:52:12	17.90	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 7.443803013251696e-05 10
189	0	r815u09n07.grace.ycrc.yale.edu	2025-01-23 10:51:54	2025-01-23 10:52:12	18.06	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 9.426684551178853e-05 0.1
191	0	r815u09n07.grace.ycrc.yale.edu	2025-01-23 10:51:54	2025-01-23 10:52:12	18.06	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 9.426684551178853e-05 10
192	0	r815u09n07.grace.ycrc.yale.edu	2025-01-23 10:51:54	2025-01-23 10:52:12	18.07	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 0.00011937766417144358 0.1
187	0	r815u09n07.grace.ycrc.yale.edu	2025-01-23 10:51:54	2025-01-23 10:52:12	18.08	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 7.443803013251696e-05 1
144	0	r913u24n02.grace.ycrc.yale.edu	2025-01-23 10:51:54	2025-01-23 10:52:12	18.45	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 2.7283333764867697e-06 0.1
145	0	r913u24n02.grace.ycrc.yale.edu	2025-01-23 10:51:54	2025-01-23 10:52:12	18.46	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 2.7283333764867697e-06 1
16	0	r904u04n02.grace.ycrc.yale.edu	2025-01-23 10:51:53	2025-01-23 10:52:12	18.94	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 5455.594781168515 8.886238162743407e-06 10
17	0	r904u04n02.grace.ycrc.yale.edu	2025-01-23 10:51:53	2025-01-23 10:52:12	18.98	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 5455.594781168515 1.1253355826007646e-05 10
15	0	r904u04n02.grace.ycrc.yale.edu	2025-01-23 10:51:53	2025-01-23 10:52:12	18.99	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 5455.594781168515 7.017038286703822e-06 10
190	0	r815u09n07.grace.ycrc.yale.edu	2025-01-23 10:51:54	2025-01-23 10:52:12	18.40	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 9.426684551178853e-05 1
55	0	r909u07n01.grace.ycrc.yale.edu	2025-01-23 10:51:54	2025-01-23 10:52:12	18.73	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 4.37547937507418e-06 1
54	0	r909u07n01.grace.ycrc.yale.edu	2025-01-23 10:51:54	2025-01-23 10:52:12	18.73	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 3.455107294592218e-06 10
60	0	r909u07n01.grace.ycrc.yale.edu	2025-01-23 10:51:54	2025-01-23 10:52:12	18.73	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 7.017038286703822e-06 10
58	0	r909u07n01.grace.ycrc.yale.edu	2025-01-23 10:51:54	2025-01-23 10:52:12	18.73	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 5.5410203300094925e-06 10
56	0	r909u07n01.grace.ycrc.yale.edu	2025-01-23 10:51:54	2025-01-23 10:52:12	18.73	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 4.37547937507418e-06 10
59	0	r909u07n01.grace.ycrc.yale.edu	2025-01-23 10:51:54	2025-01-23 10:52:12	18.77	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 7.017038286703822e-06 1
57	0	r909u07n01.grace.ycrc.yale.edu	2025-01-23 10:51:54	2025-01-23 10:52:12	18.77	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 5.5410203300094925e-06 1
101	0	r805u27n01.grace.ycrc.yale.edu	2025-01-23 10:51:53	2025-01-23 10:52:13	19.51	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 0.001 1
134	0	r913u13n01.grace.ycrc.yale.edu	2025-01-23 10:51:54	2025-01-23 10:52:13	19.33	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 1.0608183551394484e-06 10
