38	1	r904u04n02.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:40:59	6.18	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 1.266380173467402e-07 10
33	1	r904u04n02.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:40:59	6.18	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 5455.594781168515 0.0004923882631706737 10
37	1	r904u04n02.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:40:59	6.18	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 1e-07 10
30	1	r904u04n02.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:40:59	6.18	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 5455.594781168515 0.00024244620170823283 10
171	1	r805u04n03.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:40:59	6.25	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 2.285463864134993e-05 0.1
172	1	r805u04n03.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:40:59	6.25	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 2.285463864134993e-05 1
69	1	r919u05n01.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:40:59	6.49	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 2.285463864134993e-05 1
120	1	r909u29n02.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:40:59	6.41	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 4.124626382901348e-07 0.1
203	1	r805u11n04.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:40:59	6.28	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 0.00024244620170823283 10
205	1	r805u11n04.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:40:59	6.28	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 0.00030702906297578496 1
204	1	r805u11n04.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:40:59	6.28	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 0.00030702906297578496 0.1
49	1	r904u07n03.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:40:59	6.57	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 1.701254279852589e-06 10
51	1	r904u07n03.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:40:59	6.58	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 2.7283333764867697e-06 1
52	1	r904u07n03.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:40:59	6.58	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 2.7283333764867697e-06 10
