62	1	r919u09n04.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	1.97	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 8.886238162743407e-06 10
64	1	r919u09n04.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	1.98	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 1.1253355826007646e-05 10
14	1	r904u04n01.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.09	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 5455.594781168515 5.5410203300094925e-06 10
15	1	r904u04n01.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.09	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 5455.594781168515 7.017038286703822e-06 10

42	1	r909u07n03.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.04	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 3.257020655659783e-07 10
61	1	r919u09n01.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.04	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 8.886238116	1	r904u04n0157	1	r919u09n01.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.04	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 5.5410203300094925e-06 1
59	1	r919u09n01.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.04	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 7.017038286703822e-06 1
58	1	r919u09n01.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.04	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 5.5410203300094925e-06 10
60	1	r919u09n01.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.04	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 7.017038286703822e-06 10
43	1	r909u07n03.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.00	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 4.124626382901348e-07 10
115	1	r805u04n02.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	1.93	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 2.571913809059347e-07 1
7346e-07 10
107	1	r805u04n02.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	1.94	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 1.266380173467402e-07 10
3	1	r807u11n04.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.17	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 5455.594781168515 4.124626382901348e-07 10
112	1	r805u04n02.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	1.96	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 2.0309176209047346e-07 1
21	1	r904u04n04.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.17	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 5455.594781168515 2.8942661247167517e-05 10
